Id,t[ms],x[um],y[um],z[um],fx[nN],fy[nN],fz[nN]
6001,26040.009999,35.100667,87.130423,-1.227596,0.000648,-0.000032,0.001134
6001,26060.009999,35.113626,87.129784,-1.227596,0.000648,-0.000032,0.001144
6001,26080.009999,35.126583,87.129145,-1.227596,0.000648,-0.000032,0.001155
6001,26100.009999,35.139538,87.128506,-1.227596,0.000648,-0.000032,0.001165
6001,26120.009999,35.152492,87.127866,-1.227596,0.000648,-0.000032,0.001174
6001,26140.009999,35.165444,87.127227,-1.227596,0.000648,-0.000032,0.001184
6001,26160.009999,35.178395,87.126587,-1.227596,0.000647,-0.000032,0.001193
6001,26180.009999,35.191343,87.125947,-1.227596,0.000647,-0.000032,0.001203
6001,26200.009999,35.204291,87.125307,-1.227595,0.000647,-0.000032,0.001212
6001,26220.009999,35.217241,87.124666,-1.227595,0.000648,-0.000032,0.001220
6001,26240.009999,35.230195,87.124025,-1.227595,0.000648,-0.000032,0.001228
6001,26260.009999,35.243151,87.123384,-1.227595,0.000648,-0.000032,0.001235
6001,26280.009999,35.256107,87.122743,-1.227595,0.000648,-0.000032,0.001242
6001,26300.009999,35.269063,87.122101,-1.227595,0.000648,-0.000032,0.001249
6001,26320.009999,35.282017,87.121459,-1.227595,0.000648,-0.000032,0.001256
6001,26340.009999,35.294970,87.120817,-1.227595,0.000648,-0.000032,0.001263
6001,26360.009999,35.307922,87.120175,-1.227595,0.000648,-0.000032,0.001269
6001,26380.009999,35.320871,87.119532,-1.227595,0.000647,-0.000032,0.001275
6001,26400.009999,35.333819,87.118890,-1.227595,0.000647,-0.000032,0.001281
6001,26420.009999,35.346765,87.118247,-1.227595,0.000647,-0.000032,0.001286
6001,26440.009999,35.359708,87.117604,-1.227595,0.000647,-0.000032,0.001292
6001,26460.009999,35.372649,87.116961,-1.227595,0.000647,-0.000032,0.001297
6001,26480.009999,35.385588,87.116318,-1.227595,0.000647,-0.000032,0.001302
6001,26500.009999,35.398525,87.115675,-1.227595,0.000647,-0.000032,0.001307
6001,26520.009999,35.411460,87.115031,-1.227594,0.000647,-0.000032,0.001312
6001,26540.009999,35.424392,87.114388,-1.227594,0.000647,-0.000032,0.001317
6001,26560.009999,35.437322,87.113744,-1.227594,0.000646,-0.000032,0.001322
6001,26580.009999,35.450249,87.113101,-1.227594,0.000646,-0.000032,0.001326
6001,26600.009999,35.463174,87.112457,-1.227594,0.000646,-0.000032,0.001331
6001,26620.009999,35.476097,87.111813,-1.227594,0.000646,-0.000032,0.001335
6001,26640.009999,35.489014,87.111169,-1.227594,0.000646,-0.000032,0.001340
6001,26660.009999,35.501926,87.110525,-1.227594,0.000646,-0.000032,0.001345
6001,26680.009999,35.514835,87.109881,-1.227594,0.000645,-0.000032,0.001349
6001,26700.009999,35.527740,87.109237,-1.227594,0.000645,-0.000032,0.001353
6001,26720.009999,35.540644,87.108593,-1.227594,0.000645,-0.000032,0.001358
6001,26740.009999,35.553545,87.107949,-1.227594,0.000645,-0.000032,0.001362
6001,26760.009999,35.566444,87.107304,-1.227594,0.000645,-0.000032,0.001367
6001,26780.009999,35.579340,87.106660,-1.227594,0.000645,-0.000032,0.001371
6001,26800.009999,35.592235,87.106015,-1.227594,0.000645,-0.000032,0.001375
6001,26820.009999,35.605126,87.105370,-1.227594,0.000645,-0.000032,0.001379
6001,26840.009999,35.618016,87.104725,-1.227594,0.000644,-0.000032,0.001384
6001,26860.009999,35.630903,87.104080,-1.227594,0.000644,-0.000032,0.001388
6001,26880.009999,35.643788,87.103435,-1.227594,0.000644,-0.000032,0.001392
6001,26900.009999,35.656671,87.102790,-1.227594,0.000644,-0.000032,0.001396
6001,26920.009999,35.669551,87.102144,-1.227594,0.000644,-0.000032,0.001401
6001,26940.009999,35.682429,87.101499,-1.227594,0.000644,-0.000032,0.001405
6001,26960.009999,35.695305,87.100853,-1.227593,0.000644,-0.000032,0.001409
6001,26980.009999,35.708178,87.100208,-1.227593,0.000644,-0.000032,0.001413
6001,27000.009999,35.721049,87.099562,-1.227593,0.000643,-0.000032,0.001418
6001,27020.009999,35.733918,87.098916,-1.227593,0.000643,-0.000032,0.001422
6001,27040.009999,35.746784,87.098269,-1.227593,0.000643,-0.000032,0.001426
6001,27060.009999,35.759648,87.097623,-1.227593,0.000643,-0.000032,0.001430
6001,27080.009999,35.772510,87.096977,-1.227593,0.000643,-0.000032,0.001435
6001,27100.009999,35.785369,87.096330,-1.227593,0.000643,-0.000032,0.001439
6001,27120.009999,35.798227,87.095684,-1.227593,0.000643,-0.000032,0.001443
6001,27140.009999,35.811082,87.095037,-1.227593,0.000643,-0.000032,0.001448
6001,27160.009999,35.823935,87.094390,-1.227593,0.000643,-0.000032,0.001453
6001,27180.009999,35.836786,87.093743,-1.227593,0.000643,-0.000032,0.001458
6001,27200.009999,35.849635,87.093096,-1.227593,0.000642,-0.000032,0.001463
6001,27220.009999,35.862483,87.092449,-1.227593,0.000642,-0.000032,0.001468
6001,27240.009999,35.875328,87.091801,-1.227593,0.000642,-0.000032,0.001473
6001,27260.009999,35.888171,87.091154,-1.227593,0.000642,-0.000032,0.001479
6001,27280.009999,35.901012,87.090506,-1.227593,0.000642,-0.000032,0.001484
6001,27300.009999,35.913850,87.089858,-1.227593,0.000642,-0.000032,0.001490
6001,27320.009999,35.926687,87.089210,-1.227593,0.000642,-0.000032,0.001496
6001,27340.009999,35.939522,87.088562,-1.227593,0.000642,-0.000032,0.001502
6001,27360.009999,35.952355,87.087914,-1.227592,0.000642,-0.000032,0.001508
6001,27380.009999,35.965186,87.087265,-1.227592,0.000642,-0.000032,0.001515
6001,27400.009999,35.978015,87.086617,-1.227592,0.000641,-0.000032,0.001521
6001,27420.009999,35.990842,87.085968,-1.227592,0.000641,-0.000032,0.001527
6001,27440.009999,36.003661,87.085320,-1.227592,0.000641,-0.000032,0.001534
6001,27460.009999,36.016474,87.084671,-1.227592,0.000641,-0.000032,0.001541
6001,27480.009999,36.029283,87.084023,-1.227592,0.000640,-0.000032,0.001547
6001,27500.009999,36.042090,87.083374,-1.227592,0.000640,-0.000032,0.001553
6001,27520.009999,36.054894,87.082726,-1.227592,0.000640,-0.000032,0.001559
6001,27540.009999,36.067697,87.082077,-1.227592,0.000640,-0.000032,0.001565
6001,27560.009999,36.080498,87.081428,-1.227592,0.000640,-0.000032,0.001571
6001,27580.009999,36.093298,87.080779,-1.227592,0.000640,-0.000032,0.001577
6001,27600.009999,36.106095,87.080130,-1.227592,0.000640,-0.000032,0.001583
6001,27620.009999,36.118891,87.079480,-1.227592,0.000640,-0.000032,0.001589
6001,27640.009999,36.131685,87.078831,-1.227592,0.000640,-0.000032,0.001596
6001,27660.009999,36.144478,87.078181,-1.227592,0.000640,-0.000032,0.001602
6001,27680.009999,36.157268,87.077531,-1.227591,0.000639,-0.000032,0.001609
6001,27700.009998,36.170057,87.076881,-1.227591,0.000639,-0.000033,0.001615
6001,27720.009998,36.182844,87.076231,-1.227591,0.000639,-0.000033,0.001622
6001,27740.009998,36.195630,87.075581,-1.227591,0.000639,-0.000033,0.001629
6001,27760.009998,36.208413,87.074930,-1.227591,0.000639,-0.000033,0.001636
6001,27780.009998,36.221195,87.074279,-1.227591,0.000639,-0.000033,0.001642
6001,27800.009998,36.233976,87.073629,-1.227591,0.000639,-0.000033,0.001650
6001,27820.009998,36.246754,87.072978,-1.227591,0.000639,-0.000033,0.001657
6001,27840.009998,36.259532,87.072327,-1.227591,0.000639,-0.000033,0.001664
6001,27860.009998,36.272307,87.071676,-1.227591,0.000639,-0.000033,0.001671
6001,27880.009998,36.285081,87.071024,-1.227591,0.000639,-0.000033,0.001679
6001,27900.009998,36.297854,87.070373,-1.227591,0.000639,-0.000033,0.001686
6001,27920.009998,36.310625,87.069721,-1.227591,0.000639,-0.000033,0.001694
6001,27940.009998,36.323394,87.069069,-1.227591,0.000638,-0.000033,0.001701
6001,27960.009998,36.336163,87.068417,-1.227590,0.000638,-0.000033,0.001709
6001,27980.009998,36.348929,87.067765,-1.227590,0.000638,-0.000033,0.001717
6001,28000.009998,36.361695,87.067113,-1.227590,0.000638,-0.000033,0.001725
6001,28020.009998,36.374459,87.066460,-1.227590,0.000638,-0.000033,0.001733
6001,28040.009998,36.387222,87.065808,-1.227590,0.000638,-0.000033,0.001741
6001,28060.009998,36.399984,87.065155,-1.227590,0.000638,-0.000033,0.001749
6001,28080.009998,36.412745,87.064502,-1.227590,0.000638,-0.000033,0.001758
6001,28100.009998,36.425504,87.063849,-1.227590,0.000638,-0.000033,0.001766
6001,28120.009998,36.438262,87.063195,-1.227590,0.000638,-0.000033,0.001775
6001,28140.009998,36.451020,87.062542,-1.227590,0.000638,-0.000033,0.001783
6001,28160.009998,36.463776,87.061888,-1.227590,0.000638,-0.000033,0.001792
6001,28180.009998,36.476532,87.061234,-1.227590,0.000638,-0.000033,0.001801
6001,28200.009998,36.489286,87.060580,-1.227589,0.000638,-0.000033,0.001810
6001,28220.009998,36.502040,87.059926,-1.227589,0.000638,-0.000033,0.001819
6001,28240.009998,36.514792,87.059271,-1.227589,0.000638,-0.000033,0.001828
6001,28260.009998,36.527544,87.058616,-1.227589,0.000638,-0.000033,0.001837
6001,28280.009998,36.540296,87.057962,-1.227589,0.000638,-0.000033,0.001846
6001,28300.009998,36.553046,87.057306,-1.227589,0.000638,-0.000033,0.001855
6001,28320.009998,36.565796,87.056651,-1.227589,0.000637,-0.000033,0.001865
6001,28340.009998,36.578545,87.055996,-1.227589,0.000637,-0.000033,0.001875
6001,28360.009998,36.591294,87.055340,-1.227589,0.000637,-0.000033,0.001884
6001,28380.009998,36.604042,87.054684,-1.227589,0.000637,-0.000033,0.001894
6001,28400.009998,36.616790,87.054028,-1.227589,0.000637,-0.000033,0.001904
6001,28420.009998,36.629538,87.053372,-1.227588,0.000637,-0.000033,0.001914
6001,28440.009998,36.642285,87.052715,-1.227588,0.000637,-0.000033,0.001924
6001,28460.009998,36.655032,87.052058,-1.227588,0.000637,-0.000033,0.001934
6001,28480.009998,36.667778,87.051401,-1.227588,0.000637,-0.000033,0.001945
6001,28500.009998,36.680525,87.050744,-1.227588,0.000637,-0.000033,0.001955
6001,28520.009998,36.693271,87.050087,-1.227588,0.000637,-0.000033,0.001966
6001,28540.009998,36.706018,87.049429,-1.227588,0.000637,-0.000033,0.001976
6001,28560.009998,36.718764,87.048771,-1.227588,0.000637,-0.000033,0.001987
6001,28580.009998,36.731510,87.048113,-1.227588,0.000637,-0.000033,0.001998
6001,28600.009998,36.744257,87.047455,-1.227587,0.000637,-0.000033,0.002009
6001,28620.009998,36.757004,87.046796,-1.227587,0.000637,-0.000033,0.002020
6001,28640.009998,36.769751,87.046137,-1.227587,0.000637,-0.000033,0.002031
6001,28660.009998,36.782498,87.045478,-1.227587,0.000637,-0.000033,0.002043
6001,28680.009998,36.795246,87.044819,-1.227587,0.000637,-0.000033,0.002054
6001,28700.009998,36.807994,87.044159,-1.227587,0.000637,-0.000033,0.002066
6001,28720.009998,36.820742,87.043499,-1.227587,0.000637,-0.000033,0.002078
6001,28740.009998,36.833491,87.042839,-1.227587,0.000637,-0.000033,0.002089
6001,28760.009998,36.846241,87.042179,-1.227587,0.000638,-0.000033,0.002101
6001,28780.009998,36.858992,87.041518,-1.227586,0.000638,-0.000033,0.002113
6001,28800.009998,36.871743,87.040857,-1.227586,0.000638,-0.000033,0.002126
6001,28820.009998,36.884495,87.040196,-1.227586,0.000638,-0.000033,0.002138
6001,28840.009998,36.897248,87.039534,-1.227586,0.000638,-0.000033,0.002150
6001,28860.009998,36.910002,87.038873,-1.227586,0.000638,-0.000033,0.002163
6001,28880.009998,36.922757,87.038210,-1.227586,0.000638,-0.000033,0.002176
6001,28900.009998,36.935513,87.037548,-1.227586,0.000638,-0.000033,0.002189
6001,28920.009998,36.948270,87.036885,-1.227586,0.000638,-0.000033,0.002202
6001,28940.009998,36.961029,87.036222,-1.227585,0.000638,-0.000033,0.002215
6001,28960.009998,36.973789,87.035559,-1.227585,0.000638,-0.000033,0.002229
6001,28980.009998,36.986550,87.034896,-1.227585,0.000638,-0.000033,0.002242
6001,29000.009998,36.999313,87.034232,-1.227585,0.000638,-0.000033,0.002256
6001,29020.009998,37.012079,87.033567,-1.227585,0.000638,-0.000033,0.002270
6001,29040.009998,37.024846,87.032903,-1.227585,0.000638,-0.000033,0.002284
6001,29060.009998,37.037615,87.032238,-1.227585,0.000639,-0.000033,0.002299
6001,29080.009998,37.050386,87.031573,-1.227584,0.000639,-0.000033,0.002313
6001,29100.009998,37.063160,87.030907,-1.227584,0.000639,-0.000033,0.002328
6001,29120.009998,37.075936,87.030241,-1.227584,0.000639,-0.000033,0.002343
6001,29140.009998,37.088714,87.029575,-1.227584,0.000639,-0.000033,0.002358
6001,29160.009998,37.101496,87.028908,-1.227584,0.000639,-0.000033,0.002373
6001,29180.009998,37.114279,87.028241,-1.227584,0.000639,-0.000033,0.002389
6001,29200.009998,37.127066,87.027573,-1.227584,0.000639,-0.000033,0.002405
6001,29220.009998,37.139823,87.026907,-1.227583,0.000634,-0.000033,0.002434
6001,29240.009998,37.152502,87.026245,-1.227583,0.000635,-0.000033,0.002456
6001,29260.009998,37.165199,87.025582,-1.227583,0.000635,-0.000033,0.002474
6001,29280.009998,37.177904,87.024918,-1.227583,0.000635,-0.000033,0.002491
6001,29300.009998,37.190613,87.024253,-1.227582,0.000636,-0.000033,0.002510
6001,29320.009998,37.203326,87.023588,-1.227582,0.000636,-0.000033,0.002528
6001,29340.009998,37.216043,87.022923,-1.227582,0.000636,-0.000033,0.002547
6001,29360.009998,37.228763,87.022257,-1.227582,0.000636,-0.000033,0.002566
6001,29380.009998,37.241487,87.021591,-1.227582,0.000636,-0.000033,0.002586
6001,29400.009998,37.254215,87.020924,-1.227582,0.000636,-0.000033,0.002605
6001,29420.009998,37.266947,87.020257,-1.227581,0.000637,-0.000033,0.002625
6001,29440.009998,37.279683,87.019589,-1.227581,0.000637,-0.000033,0.002645
6001,29460.009998,37.292423,87.018921,-1.227581,0.000637,-0.000033,0.002665
6001,29480.009998,37.305168,87.018253,-1.227581,0.000637,-0.000033,0.002686
6001,29500.009998,37.317917,87.017584,-1.227581,0.000638,-0.000033,0.002706
6001,29520.009998,37.330671,87.016914,-1.227580,0.000638,-0.000033,0.002727
6001,29540.009998,37.343431,87.016244,-1.227580,0.000638,-0.000034,0.002748
6001,29560.009998,37.356195,87.015574,-1.227580,0.000638,-0.000034,0.002769
6001,29580.009998,37.368961,87.014903,-1.227580,0.000638,-0.000034,0.002791
6001,29600.009998,37.381107,87.014262,-1.227588,0.000574,-0.000030,0.002004
6001,29620.009998,37.392804,87.013646,-1.227590,0.000592,-0.000031,0.001726
6001,29640.009998,37.404737,87.013019,-1.227591,0.000600,-0.000032,0.001619
6001,29660.009998,37.416776,87.012386,-1.227592,0.000604,-0.000032,0.001553
6001,29680.009998,37.428874,87.011749,-1.227593,0.000606,-0.000032,0.001503
6001,29700.009998,37.441011,87.011110,-1.227593,0.000608,-0.000032,0.001464
6001,29720.009998,37.453174,87.010470,-1.227593,0.000609,-0.000032,0.001431
6001,29740.009998,37.465355,87.009828,-1.227594,0.000609,-0.000032,0.001403
6001,29760.009998,37.477550,87.009185,-1.227594,0.000610,-0.000032,0.001379
6001,29780.009998,37.489754,87.008542,-1.227594,0.000610,-0.000032,0.001358
6001,29800.009998,37.501965,87.007898,-1.227594,0.000611,-0.000032,0.001340
6001,29820.009998,37.514180,87.007253,-1.227594,0.000611,-0.000032,0.001323
6001,29840.009998,37.526398,87.006608,-1.227595,0.000611,-0.000032,0.001308
6001,29860.009998,37.538618,87.005963,-1.227595,0.000611,-0.000032,0.001294
6001,29880.009998,37.550838,87.005318,-1.227595,0.000611,-0.000032,0.001281
6001,29900.009998,37.563058,87.004673,-1.227595,0.000611,-0.000032,0.001269
6001,29920.009998,37.575276,87.004027,-1.227595,0.000611,-0.000032,0.001259
6001,29940.009998,37.587493,87.003381,-1.227595,0.000611,-0.000032,0.001249
6001,29960.009998,37.599708,87.002735,-1.227595,0.000611,-0.000032,0.001239
6001,29980.009998,37.611920,87.002089,-1.227595,0.000611,-0.000032,0.001230
6001,30000.009998,37.624130,87.001443,-1.227595,0.000610,-0.000032,0.001222
6001,30020.009998,37.636336,87.000797,-1.227595,0.000610,-0.000032,0.001214
6001,30040.009998,37.648540,87.000151,-1.227596,0.000610,-0.000032,0.001206
6001,30060.009998,37.660741,86.999504,-1.227596,0.000610,-0.000032,0.001192
6001,30080.009998,37.672879,86.998861,-1.227596,0.000604,-0.000032,0.001160
6001,30100.009998,37.684967,86.998221,-1.227596,0.000605,-0.000032,0.001154
6001,30120.009998,37.697068,86.997579,-1.227596,0.000605,-0.000032,0.001155
6001,30140.009998,37.709174,86.996937,-1.227596,0.000605,-0.000032,0.001159
6001,30160.009998,37.721280,86.996295,-1.227596,0.000605,-0.000032,0.001163
6001,30180.009998,37.733385,86.995653,-1.227596,0.000605,-0.000032,0.001166
6001,30200.009998,37.745488,86.995010,-1.227596,0.000605,-0.000032,0.001168
6001,30220.009998,37.757589,86.994368,-1.227596,0.000605,-0.000032,0.001169
6001,30240.009998,37.769688,86.993725,-1.227596,0.000605,-0.000032,0.001170
6001,30260.009998,37.781784,86.993083,-1.227596,0.000605,-0.000032,0.001170
6001,30280.009998,37.793877,86.992440,-1.227596,0.000605,-0.000032,0.001170
6001,30300.009998,37.805968,86.991797,-1.227596,0.000604,-0.000032,0.001170
6001,30320.009998,37.818056,86.991154,-1.227596,0.000604,-0.000032,0.001169
6001,30340.009998,37.830140,86.990511,-1.227596,0.000604,-0.000032,0.001169
6001,30360.009998,37.842222,86.989868,-1.227596,0.000604,-0.000032,0.001168
6001,30380.009998,37.854300,86.989225,-1.227596,0.000604,-0.000032,0.001167
6001,30400.009998,37.866374,86.988582,-1.227596,0.000604,-0.000032,0.001165
6001,30420.009998,37.878445,86.987939,-1.227596,0.000603,-0.000032,0.001163
6001,30440.009998,37.890513,86.987295,-1.227596,0.000603,-0.000032,0.001162
6001,30460.009998,37.902578,86.986652,-1.227596,0.000603,-0.000032,0.001160
6001,30480.009998,37.914639,86.986009,-1.227596,0.000603,-0.000032,0.001158
6001,30500.009998,37.926698,86.985366,-1.227596,0.000603,-0.000032,0.001156
6001,30520.009998,37.938753,86.984722,-1.227596,0.000603,-0.000032,0.001154
6001,30540.009998,37.950805,86.984079,-1.227596,0.000603,-0.000032,0.001152
6001,30560.009998,37.962853,86.983436,-1.227596,0.000602,-0.000032,0.001149
6001,30580.009998,37.974899,86.982792,-1.227596,0.000602,-0.000032,0.001147
6001,30600.009998,37.986941,86.982149,-1.227596,0.000602,-0.000032,0.001145
6001,30620.009998,37.998981,86.981505,-1.227596,0.000602,-0.000032,0.001142
6001,30640.009998,38.011017,86.980861,-1.227596,0.000602,-0.000032,0.001140
6001,30660.009998,38.023049,86.980218,-1.227596,0.000602,-0.000032,0.001137
6001,30680.009998,38.035079,86.979574,-1.227596,0.000601,-0.000032,0.001135
6001,30700.009998,38.047105,86.978931,-1.227596,0.000601,-0.000032,0.001132
6001,30720.009998,38.059129,86.978287,-1.227596,0.000601,-0.000032,0.001130
6001,30740.009998,38.071149,86.977643,-1.227596,0.000601,-0.000032,0.001127
6001,30760.009998,38.083165,86.976999,-1.227596,0.000601,-0.000032,0.001124
6001,30780.009998,38.095179,86.976355,-1.227596,0.000601,-0.000032,0.001121
6001,30800.009998,38.107189,86.975711,-1.227596,0.000600,-0.000032,0.001119
6001,30820.009998,38.119197,86.975068,-1.227596,0.000600,-0.000032,0.001116
6001,30840.009998,38.131201,86.974424,-1.227596,0.000600,-0.000032,0.001113
6001,30860.009998,38.143202,86.973780,-1.227596,0.000600,-0.000032,0.001110
6001,30880.009998,38.155201,86.973135,-1.227597,0.000600,-0.000032,0.001108
6001,30900.009998,38.167196,86.972491,-1.227597,0.000600,-0.000032,0.001105
6001,30920.009998,38.179189,86.971847,-1.227597,0.000600,-0.000032,0.001102
6001,30940.009998,38.191179,86.971203,-1.227597,0.000599,-0.000032,0.001099
6001,30960.009998,38.203166,86.970559,-1.227597,0.000599,-0.000032,0.001095
6001,30980.009998,38.215150,86.969914,-1.227597,0.000599,-0.000032,0.001092
6001,31000.009998,38.227130,86.969270,-1.227597,0.000599,-0.000032,0.001089
6001,31020.009998,38.239108,86.968626,-1.227597,0.000599,-0.000032,0.001086
6001,31040.009998,38.251082,86.967981,-1.227597,0.000599,-0.000032,0.001085
6001,31060.009998,38.263052,86.967337,-1.227597,0.000598,-0.000032,0.001084
6001,31080.009998,38.275018,86.966692,-1.227597,0.000598,-0.000032,0.001083
6001,31100.009998,38.286980,86.966048,-1.227597,0.000598,-0.000032,0.001081
6001,31120.009998,38.298940,86.965403,-1.227597,0.000598,-0.000032,0.001079
6001,31140.009998,38.310897,86.964759,-1.227597,0.000598,-0.000032,0.001076
6001,31160.009998,38.322850,86.964114,-1.227597,0.000598,-0.000032,0.001074
6001,31180.009998,38.334800,86.963470,-1.227597,0.000597,-0.000032,0.001071
6001,31200.009998,38.346748,86.962825,-1.227597,0.000597,-0.000032,0.001069
6001,31220.009998,38.358692,86.962180,-1.227597,0.000597,-0.000032,0.001066
6001,31240.009998,38.370633,86.961536,-1.227597,0.000597,-0.000032,0.001063
6001,31260.009998,38.382570,86.960891,-1.227597,0.000597,-0.000032,0.001061
6001,31280.009998,38.394505,86.960246,-1.227597,0.000597,-0.000032,0.001058
6001,31300.009998,38.406437,86.959601,-1.227597,0.000597,-0.000032,0.001055
6001,31320.009998,38.418366,86.958956,-1.227597,0.000596,-0.000032,0.001052
6001,31340.009998,38.430291,86.958312,-1.227597,0.000596,-0.000032,0.001050
6001,31360.009998,38.442213,86.957667,-1.227597,0.000596,-0.000032,0.001047
6001,31380.009998,38.454133,86.957022,-1.227597,0.000596,-0.000032,0.001044
6001,31400.009998,38.466049,86.956377,-1.227597,0.000596,-0.000032,0.001041
6001,31420.009998,38.477962,86.955732,-1.227597,0.000596,-0.000032,0.001038
6001,31440.009998,38.489871,86.955086,-1.227597,0.000595,-0.000032,0.001035
6001,31460.009998,38.501778,86.954441,-1.227597,0.000595,-0.000032,0.001032
6001,31480.009998,38.513681,86.953796,-1.227597,0.000595,-0.000032,0.001028
6001,31500.009998,38.525581,86.953151,-1.227597,0.000595,-0.000032,0.001025
6001,31520.009998,38.537478,86.952506,-1.227597,0.000595,-0.000032,0.001022
6001,31540.009998,38.549372,86.951861,-1.227597,0.000595,-0.000032,0.001019
6001,31560.009998,38.561263,86.951215,-1.227597,0.000594,-0.000032,0.001016
6001,31580.009998,38.573150,86.950570,-1.227597,0.000594,-0.000032,0.001012
6001,31600.009998,38.585035,86.949925,-1.227597,0.000594,-0.000032,0.001009
6001,31620.009998,38.596916,86.949279,-1.227598,0.000594,-0.000032,0.001006
6001,31640.009998,38.608794,86.948634,-1.227598,0.000594,-0.000032,0.001002
6001,31660.009998,38.620669,86.947988,-1.227598,0.000594,-0.000032,0.000999
6001,31680.009998,38.632541,86.947343,-1.227598,0.000594,-0.000032,0.000996
6001,31700.009998,38.644410,86.946697,-1.227598,0.000593,-0.000032,0.000992
6001,31720.009998,38.656276,86.946052,-1.227598,0.000593,-0.000032,0.000989
6001,31740.009998,38.668138,86.945406,-1.227598,0.000593,-0.000032,0.000985
6001,31760.009998,38.679998,86.944761,-1.227598,0.000593,-0.000032,0.000982
6001,31780.009998,38.691854,86.944115,-1.227598,0.000593,-0.000032,0.000978
6001,31800.009998,38.703708,86.943469,-1.227598,0.000593,-0.000032,0.000975
6001,31820.009998,38.715558,86.942824,-1.227598,0.000592,-0.000032,0.000971
6001,31840.009998,38.727405,86.942178,-1.227598,0.000592,-0.000032,0.000968
6001,31860.009998,38.739249,86.941532,-1.227598,0.000592,-0.000032,0.000964
6001,31880.009998,38.751091,86.940886,-1.227598,0.000592,-0.000032,0.000961
6001,31900.009998,38.762929,86.940240,-1.227598,0.000592,-0.000032,0.000957
6001,31920.009998,38.774764,86.939594,-1.227598,0.000592,-0.000032,0.000953
6001,31940.009998,38.786592,86.938949,-1.227598,0.000591,-0.000032,0.000949
6001,31960.009998,38.798415,86.938303,-1.227598,0.000591,-0.000032,0.000945
6001,31980.009998,38.810235,86.937657,-1.227598,0.000591,-0.000032,0.000942
6001,32000.009998,38.822052,86.937012,-1.227598,0.000591,-0.000032,0.000938
6001,32020.009998,38.833866,86.936366,-1.227598,0.000591,-0.000032,0.000934
6001,32040.009998,38.845677,86.935720,-1.227598,0.000590,-0.000032,0.000931
6001,32060.009998,38.857426,86.935078,-1.227598,0.000582,-0.000032,0.000963
6001,32080.009998,38.869076,86.934441,-1.227598,0.000583,-0.000032,0.000967
6001,32100.009998,38.880736,86.933803,-1.227598,0.000576,-0.000032,0.000967
6001,32120.009998,38.892181,86.933176,-1.227599,0.000573,-0.000031,0.000899
6001,32140.009998,38.903660,86.932548,-1.227599,0.000575,-0.000031,0.000871
6001,32160.009998,38.915170,86.931918,-1.227599,0.000576,-0.000032,0.000851
6001,32180.009998,38.926702,86.931286,-1.227599,0.000577,-0.000032,0.000835
6001,32200.009998,38.938251,86.930653,-1.227599,0.000578,-0.000032,0.000822
6001,32220.009998,38.949812,86.930019,-1.227599,0.000578,-0.000032,0.000812
6001,32240.009998,38.961382,86.929384,-1.227600,0.000579,-0.000032,0.000804
6001,32260.009998,38.972961,86.928749,-1.227600,0.000579,-0.000032,0.000797
6001,32280.009998,38.984546,86.928114,-1.227600,0.000579,-0.000032,0.000791
6001,32300.009998,38.996135,86.927478,-1.227600,0.000580,-0.000032,0.000787
6001,32320.009998,39.007729,86.926841,-1.227600,0.000580,-0.000032,0.000782
6001,32340.009998,39.019325,86.926204,-1.227600,0.000580,-0.000032,0.000779
6001,32360.009998,39.030923,86.925567,-1.227600,0.000580,-0.000032,0.000775
6001,32380.009998,39.042523,86.924929,-1.227600,0.000580,-0.000032,0.000772
6001,32400.009998,39.054124,86.924292,-1.227600,0.000580,-0.000032,0.000770
6001,32420.009998,39.065726,86.923654,-1.227600,0.000580,-0.000032,0.000767
6001,32440.009998,39.077329,86.923015,-1.227600,0.000580,-0.000032,0.000765
6001,32460.009998,39.088931,86.922377,-1.227600,0.000580,-0.000032,0.000762
6001,32480.009998,39.100534,86.921738,-1.227600,0.000580,-0.000032,0.000761
6001,32500.009998,39.112137,86.921100,-1.227600,0.000580,-0.000032,0.000759
6001,32520.009998,39.123738,86.920461,-1.227600,0.000580,-0.000032,0.000758
6001,32540.009998,39.135339,86.919821,-1.227600,0.000580,-0.000032,0.000756
6001,32560.009998,39.146940,86.919182,-1.227600,0.000580,-0.000032,0.000755
6001,32580.009998,39.158539,86.918543,-1.227600,0.000580,-0.000032,0.000753
6001,32600.009998,39.170137,86.917903,-1.227600,0.000580,-0.000032,0.000751
6001,32620.009998,39.181735,86.917263,-1.227600,0.000580,-0.000032,0.000749
6001,32640.009998,39.193331,86.916624,-1.227600,0.000580,-0.000032,0.000747
6001,32660.009998,39.204925,86.915984,-1.227600,0.000580,-0.000032,0.000745
6001,32680.009998,39.216519,86.915344,-1.227600,0.000580,-0.000032,0.000743
6001,32700.009998,39.228110,86.914703,-1.227600,0.000580,-0.000032,0.000741
6001,32720.009998,39.239701,86.914063,-1.227600,0.000579,-0.000032,0.000739
6001,32740.009998,39.251289,86.913423,-1.227600,0.000579,-0.000032,0.000736
6001,32760.009998,39.262876,86.912782,-1.227600,0.000579,-0.000032,0.000734
6001,32780.009998,39.274462,86.912142,-1.227600,0.000579,-0.000032,0.000731
6001,32800.009998,39.286039,86.911501,-1.227600,0.000579,-0.000032,0.000737
6001,32820.009998,39.297615,86.910861,-1.227600,0.000579,-0.000032,0.000738
